id,status,grain_yield,test_weight,plant_height,maturity_time,heading_time,grain_moisture,lodging,FHB_DON,FHB_grain_INC,FHB_heading_time,Z_DON,Z_INC,ISK_Custom,Acceptability,Net_Merit,Net_Merit2
IL25-S336,Target,0.306123756,-2.119690795,-1.338141276,0.283217441,0.569888741,-0.657037998,0.110899029,-0.735434497,0.824815449,-0.342678826,-1.129627689,-0.137722156,-0.633674923,1.087074025,-12.05889582,-7.710599722
IL25-S337,Target,0.160647886,4.316490225,0.810491762,-0.3000779,0.873488444,-0.067433771,0.75983799,-1.586075694,-5.885879928,-0.183119993,-1.94875506,-1.745234962,-1.846995011,0.953749389,48.33599147,52.15098902
IL25-S338,Target,0.238355802,6.477068099,3.078311025,0.221417407,0.450144477,-0.045287212,0.541862914,-0.813075253,-0.648534312,-0.059648783,-1.204392078,-0.490655567,-0.847523822,-0.759798386,60.04398093,57.00478739
IL25-S339,Target,0.306881917,9.568910417,-0.265896469,-0.242067529,1.75130949,-0.022859533,0.984246149,-1.501406301,-6.425008716,-0.139324563,-1.867222426,-1.87438051,-1.870801468,1.066792273,89.45849458,93.72566367
IL25-S34,Target,0.18033589,6.652653683,-1.539078459,0.727598776,0.747228902,0.204062839,-0.306002004,0.849337947,-0.39681941,0.868502352,0.396433462,-0.430358548,-0.016962543,0.956548351,45.07561291,48.90180632
IL25-S340,Target,0.179709304,6.736555701,-1.987098475,-0.78743661,-1.250750255,-0.521509825,0.265612839,-0.366564999,1.857825205,-1.005582652,-0.774423753,0.109730055,-0.332346849,0.749586254,65.81960577,68.81795079
IL25-S341,Target,0.240912341,-3.313912086,-5.868863932,0.723274311,-0.414491103,0.137507121,-1.270454562,-0.972621739,2.561068962,-1.108400046,-1.358027822,0.278188506,-0.539919658,4.354950222,-18.85299973,-1.433198846
IL25-S342,Target,0.194909423,7.066287359,-3.22849655,-0.995192723,-1.077684342,-0.288772634,0.321206122,-0.758011347,1.747617452,-1.336346621,-1.151368132,0.083330351,-0.53401889,1.354242855,71.99553866,77.41251008
IL25-S343,Target,0.182606827,9.678899155,0.25054113,-0.970198954,-0.305822314,-0.036592859,0.270631364,-0.61461176,-1.46214137,-0.333502282,-1.01328109,-0.685550983,-0.849416036,0.583862777,90.15660612,92.49205723
IL25-S344,Target,-0.034148343,4.320452195,-1.621720928,1.602080692,2.069633223,0.631885589,-0.226604259,-0.312238124,-4.063196559,1.959089387,-0.722109533,-1.30862047,-1.015365002,2.085181636,27.83576471,36.17649125
IL25-S345,Target,0.219901033,10.65695463,-2.657203039,0.292922456,0.59958232,0.1834341,0.390420824,0.421757214,-0.091173839,0.862517095,-0.015306627,-0.357142712,-0.186224669,0.645411501,83.75008976,86.33173577
IL25-S346,Target,0.131769352,5.499536407,-4.529114701,0.807977872,-0.114587873,0.025489644,0.546787632,0.397865454,-2.490662839,0.846837428,-0.038313265,-0.931928048,-0.485120657,1.456540351,41.17399515,47.00015655
IL25-S347,Target,-0.159795119,8.451255883,0.213390017,0.552351357,1.651902999,1.538717043,-0.836937066,-0.375629667,-3.752654075,2.330904136,-0.783152601,-1.234231604,-1.008692102,2.229591807,66.04892645,74.96729368
IL25-S348,Target,-0.331134752,6.475769364,1.326080962,0.300482231,1.401368551,1.474452533,-0.918477618,0.246795184,0.887910981,2.013889356,-0.183786813,-0.122607944,-0.153197378,0.915856322,44.87568482,48.53911011
IL25-S349,Target,0.125103476,17.439366,-1.235886944,0.272155701,0.157186998,0.991133691,1.139178922,-0.881059332,-10.87723654,1.110999294,-1.269857541,-2.940888949,-2.105373245,1.486982742,151.5979687,157.5458997
IL25-S35,Target,0.101226503,9.026260477,-2.541275422,0.991279513,1.819206419,0.351981993,0.150216837,0.498989441,-1.928532801,1.464629412,0.059064367,-0.797272668,-0.369104151,1.137724997,63.42003007,67.97093006
IL25-S350,Target,-0.05586093,16.09661634,-0.514230729,0.179915966,0.851903042,0.917332321,1.118145804,-0.370009995,-8.04323906,0.926990988,-0.777741122,-2.262019325,-1.519880223,0.556572932,133.4103917,135.6366834
IL25-S351,Target,-0.131742755,11.7998174,-3.205292737,-0.147544998,0.012376619,0.243036189,0.90626614,-1.060477704,-6.631534189,0.858606761,-1.442628975,-1.923852633,-1.683240804,1.969795462,106.3279255,114.2071073
IL25-S352,Target,0.100904564,16.35754417,-1.963669177,0.600858616,0.202606273,0.933159761,1.186160511,0.276571423,-7.891896632,1.081101528,-0.155113698,-2.225766019,-1.190439859,0.577831263,131.8037144,134.1150395
IL25-S353,Target,0.092552661,16.75025787,3.288122159,0.9482192,0.918057554,0.931779424,0.931340691,0.44498656,-5.954501862,1.53236958,0.007062139,-1.761672996,-0.877305429,-1.303925713,130.6018753,125.3861725
IL25-S354,Target,0.100230134,12.50535121,1.358524349,0.970535934,0.510634869,0.659400599,0.760643663,-0.128811734,-5.361066062,1.243741669,-0.545478568,-1.619518481,-1.082498524,-0.16006557,101.2698232,100.629561
IL25-S355,Target,0.002475681,-5.645394785,0.678086421,0.470439529,1.191664471,-0.06026078,0.274891995,0.360820476,4.449591148,1.653013317,-0.073985832,0.730574351,0.32829426,-0.990230597,-54.5486984,-58.50962079
IL25-S356,Target,0.105496984,-0.825347794,1.372600031,0.604720288,0.984215789,-0.357798855,0.439289627,0.492381264,3.64375485,1.40902958,0.052701004,0.537540381,0.295120693,-1.406910615,-14.80458317,-20.43222563
IL25-S357,Target,0.304549885,5.840578117,3.853431895,0.589911162,2.374571548,0.220414551,0.00707544,0.876569832,3.58062886,2.100567613,0.422656483,0.522418873,0.472537678,-1.925684496,34.63644159,26.93370361
IL25-S358,Target,0.052354441,-1.084077863,4.522301085,1.183881575,2.986317629,0.098284038,0.707015788,0.494545461,1.6977915,1.758953922,0.054785023,0.071394799,0.063089911,-2.576686482,-24.60886751,-34.91561344
IL25-S359,Target,0.210534863,-4.338350568,2.994737286,0.705073892,1.980584326,-0.300922079,0.592932376,1.111600318,4.46020037,1.798194199,0.648979761,0.733115736,0.691047748,-2.650928068,-51.57680282,-62.18051509
IL25-S36,Target,0.120343037,12.15785947,0.560723063,1.405216151,3.844648066,0.659257743,-0.060804684,3.034732252,-4.936268143,0.846452174,2.500865149,-1.517760309,0.49155242,-0.709217822,61.56546276,58.72859147
IL25-S360,Target,0.227402841,8.359171144,3.443457588,1.083026146,3.207008721,-0.036817255,0.762463475,0.125413181,-2.141915233,1.365039927,-0.300671959,-0.84838734,-0.57452965,-1.503369461,57.5514554,51.53797756
IL25-S361,Target,0.346028802,7.047564005,1.404361171,1.314746472,1.857995154,-0.161828493,0.561195677,0.614098054,0.172439611,1.441378728,0.169908535,-0.293995456,-0.062043461,-1.146232873,46.49305884,41.90812735
IL25-S363,Target,0.003756537,0.832640288,4.593886904,0.86709997,2.042153303,-0.180859599,0.73609511,0.598681561,2.244384991,1.447330707,0.155063179,0.202328478,0.178695829,-2.778840522,-6.283186113,-17.3985482
IL25-S364,Target,0.181985087,9.066553533,3.595509528,1.060337789,0.341837559,0.270596523,0.998825959,-0.158839886,-1.385275842,0.207595632,-0.574394262,-0.667138238,-0.62076625,-1.808291983,73.6947882,66.46162027
IL25-S366,Target,0.274735955,5.48341365,3.291664993,0.883055332,1.29988912,0.17991234,0.850209172,0.221780601,-2.053026955,0.319954057,-0.207874677,-0.827094607,-0.517484642,-1.633189288,39.14231195,32.6095548
IL25-S367,Target,0.042721163,3.953341856,-0.551473066,-0.009234069,1.057132608,0.443736464,1.24050576,0.076051355,-4.382141855,-0.198683573,-0.348205071,-1.385022187,-0.866613629,-0.376741308,29.46875462,27.96178939
IL25-S368,Target,0.26201122,3.058846855,0.919422672,0.392755367,-0.808649835,-0.18322221,1.249686719,-0.329710234,-1.948750026,-1.084063226,-0.738934352,-0.802115601,-0.770524977,-1.018667019,30.88663243,26.81196435
IL25-S369,Target,0.15466513,8.875058945,2.954059219,0.333838038,-0.512112135,-0.111926249,1.203775437,0.139302896,-1.297475608,-0.179769547,-0.287296819,-0.64610614,-0.46670148,-2.036309243,73.94635966,65.80112269
IL25-S37,Target,0.052471303,1.073847436,-1.727594701,0.834433251,0.91632896,0.07834211,0.077184908,0.693824045,-5.76657884,0.841707605,0.246680905,-1.716656996,-0.734988045,1.389156269,-1.492290053,4.064335024
IL25-S370,Target,0.24059392,3.828332502,3.75484534,0.869707475,0.276595267,-0.002398851,1.002804449,0.181285769,-9.41E-04,-0.090862871,-0.246869291,-0.335527965,-0.291198628,-2.266282867,28.47390689,19.40877542
IL25-S371,Target,0.186358997,9.1646976,2.25075576,0.487514328,-1.608863894,0.168459705,1.373323074,0.089810253,-2.213578787,-0.451577759,-0.334955901,-0.865553978,-0.600254939,-1.8500828,79.62619934,72.22586814
IL25-S372,Target,0.189361943,6.849775539,2.707199985,0.717706459,-0.371638557,0.1432065,1.317851416,0.23738082,-1.089731027,-0.739513884,-0.192852402,-0.596341987,-0.394597195,-2.185293885,55.04551981,46.30434427
IL25-S373,Target,0.225883362,6.540979238,4.243611822,0.6454037,-0.186179049,0.109004165,1.0575808,0.30887562,-0.62726642,0.05626592,-0.12400628,-0.485560952,-0.304783616,-2.492035728,51.78889365,41.82075074
IL25-S374,Target,0.118317197,9.627683073,3.851697179,0.81241476,0.193997947,0.280318056,0.725016382,-0.02706595,0.402858045,0.301598406,-0.447502175,-0.238799897,-0.343151036,-1.876169453,77.99587274,70.49119493
IL25-S375,Target,0.52014068,7.728440222,0.235701033,0.110221914,-0.692786536,0.346794824,1.357333949,0.43675096,-4.066999385,0.317285473,-8.68E-04,-1.309531417,-0.655199887,-1.058648162,65.31424128,61.07964864
IL25-S376,Target,0.365433497,7.263441859,2.104598264,-0.102822782,-0.238322365,0.590410761,1.168548787,-0.114226929,-2.995339235,0.927544738,-0.531434088,-1.052820701,-0.792127395,-1.301402762,64.40901576,59.20340472
IL25-S377,Target,0.343097255,-0.908437242,-0.251716108,-0.274138955,-0.010717036,0.008803633,0.661475571,0.351743254,2.961243745,0.92648492,-0.082726769,0.374048332,0.145660781,-0.948023932,-7.579623967,-11.37171969
IL25-S378,Target,0.146646923,10.52284597,0.794771829,-0.370781719,-0.630427614,0.120816142,1.549598285,-1.31101581,-4.326780177,-0.034517244,-1.683885359,-1.371760579,-1.527822969,-0.452731955,101.9452287,100.1343009
IL25-S38,Target,0.00702108,-7.623923948,-0.205635315,0.498050284,-0.070512318,0.057002829,-0.606092731,1.009402132,8.160136312,0.353858251,0.550567726,1.619416495,1.084992111,-0.447022478,-72.82626928,-74.61435919
IL25-S380,Target,0.57772584,7.790037341,-0.16307958,-0.144637028,0.410657932,0.181025028,0.495973721,-0.609946029,-2.565241868,0.720732111,-1.008788211,-0.949793074,-0.979290642,0.591805659,72.45515678,74.82237941
IL25-S381,Target,0.40835233,9.973464065,-1.624862754,0.135644785,-0.262215248,0.416339174,1.253498248,-0.471937565,-5.268141564,0.783500375,-0.875892567,-1.597258892,-1.23657573,0.427383273,89.52210887,91.23164196
IL25-S382,Target,0.059064119,10.36726032,0.377605681,-0.123918705,0.410609057,0.584632078,0.451104463,-0.325445596,-0.870312786,0.54586881,-0.734827707,-0.543781468,-0.639304587,0.051493225,88.29343924,88.49941214
IL25-S383,Target,0.494644445,11.02353843,2.779465076,0.111829004,-0.188280523,0.781839682,0.979870096,-0.719530845,-7.00973767,1.380762624,-1.114313223,-2.014449345,-1.564381284,-0.361343505,100.6718675,99.22649346
IL25-S384,Target,0.191377397,8.196396221,-0.240704226,0.438300152,-1.045457179,0.307463963,-0.964969268,0.665450366,-1.836364961,-0.12390992,0.21935839,-0.775194333,-0.277917971,1.674340527,65.38406026,72.08142236
IL25-S385,Target,0.2097673,8.823229131,1.694775681,0.467183997,-0.710096599,0.310266177,-1.010141596,0.603598614,-1.92704538,0.052906147,0.159798069,-0.796916364,-0.318559148,1.105465008,70.17858501,74.60044504
IL25-S386,Target,0.236733044,10.84313622,-0.316776091,1.55951042,2.307765565,0.338054578,0.384195383,1.576011339,-4.70816049,0.487264996,1.09618568,-1.463118286,-0.183466303,-0.167986522,67.3832767,66.71133061
IL25-S387,Target,0.054576341,8.175098631,0.077530802,0.739554347,0.598403932,0.767656707,-0.78911276,0.530680624,-1.467187939,0.857519269,0.089581482,-0.686759863,-0.29858919,1.359229543,59.98519884,65.42211701
IL25-S388,Target,-0.049623055,6.533991571,-4.060052255,0.806902834,-0.698678023,0.723807589,0.022019328,1.604513765,-2.433777131,-0.355516974,1.123632173,-0.918301367,0.102665403,1.266972387,40.3081252,45.37601474
IL25-S389,Target,0.211883249,8.560567978,0.522015145,0.395138392,-0.666889467,0.407612194,-1.077652655,0.7376965,-1.418864836,0.13967531,0.288928012,-0.67518431,-0.193128149,1.452127362,66.98002238,72.78853183
IL25-S39,Target,0.230123689,9.915038907,2.94351714,1.599096467,2.778736751,0.355716548,0.1010334,1.920730249,-2.983269123,1.397665228,1.428133739,-1.049929368,0.189102186,-1.388295541,55.33155176,49.7783696
IL25-S390,Target,0.210465762,5.89963059,1.109790008,0.423434257,-0.102591319,0.39846895,-0.957500497,0.419618017,-1.601847934,0.045135513,-0.017366572,-0.719016977,-0.368191775,1.301290904,45.84572782,51.05089144
IL25-S391,Target,0.211758269,8.651788477,0.744161134,0.294810532,-0.842306965,0.190958163,-0.694313545,0.61952043,-2.323866963,-0.26486278,0.175130027,-0.891972948,-0.35842146,1.074959243,69.49899711,73.79883408
IL25-S393,Target,0.218496737,7.724079003,0.469202306,0.280622733,-0.662601691,0.374885902,-0.949545027,0.579529144,-1.54772349,-0.0897421,0.136620304,-0.706051742,-0.284715719,1.414295234,61.70239447,67.35957541
IL25-S394,Target,0.226102577,5.291577209,3.016826111,0.191677559,-0.768767356,0.37335414,-0.821503324,0.796874962,-1.740470076,-0.058287749,0.34591408,-0.752223203,-0.203154561,0.258844571,40.30773779,41.34311608
IL25-S396,Target,0.298482976,8.503173837,-0.309574917,0.550865676,-0.441797533,0.241687415,-1.011883321,0.393875705,-0.989112513,-0.187750452,-0.042155205,-0.572239336,-0.307197271,1.794726651,68.80080349,75.97971009
IL25-S397,Target,0.160895455,7.207715115,1.058145498,0.481361044,-1.187885942,0.222331614,-0.92459277,0.370858947,-2.150974199,-0.196978204,-0.064319258,-0.850557369,-0.457438313,1.384073801,59.72071282,65.25700803
IL25-S398,Target,0.218155343,7.28079676,1.628957585,0.428161799,-0.419584757,0.258574387,-0.943854987,0.624970066,-2.049945935,-0.133890522,0.18037777,-0.826356564,-0.322989397,1.047580761,56.53670391,60.72702696
IL25-S399,Target,-0.087544116,8.510122845,-3.926541204,-0.28865266,-1.258484072,-0.457045039,0.502767453,-0.642268015,-3.505458609,-0.567038103,-1.03991276,-1.175017192,-1.107464976,2.053053426,79.82221032,88.03442402
IL25-S4,Target,-0.151429817,3.055710855,2.893034071,1.09746979,0.100653435,0.387672571,-1.081344461,1.527758085,2.730438776,0.294396743,1.049720071,0.31876018,0.684240126,-0.429126944,8.370692554,6.654184778
IL25-S40,Target,0.14586392,7.697921671,-1.057054248,1.190968819,1.689866533,0.217420936,0.246556671,0.393384724,-2.750281879,0.51608797,-0.042627997,-0.994118463,-0.51837323,0.673402226,53.34150652,56.03511542
IL25-S400,Target,-0.156125697,9.97545134,-0.13894363,0.38918724,1.484105933,1.478815681,-0.758184175,-0.512851377,-1.822686607,2.050358552,-0.915290638,-0.771917753,-0.843604196,2.051389428,80.79912719,89.0046849
IL25-S401,Target,0.0742514,-1.342208754,1.699065179,0.211999633,0.364780646,-0.011624017,0.904528423,-0.868750523,-4.914021438,0.312650327,-1.258004738,-1.512431224,-1.385217981,-0.101527123,-5.116396952,-5.522505446
IL25-S402,Target,0.108068613,4.475404492,0.488105471,0.547854951,0.760449104,-0.015309754,0.585152317,-0.068530503,-2.236106993,0.443280295,-0.487430583,-0.870950495,-0.679190539,-0.113455883,34.65835288,34.20452935
IL25-S403,Target,0.086149562,12.09758066,-0.923228401,-0.095018398,2.13518323,0.609240148,0.468995562,-0.294836685,-1.283023319,2.103341609,-0.705352768,-0.642644168,-0.673998468,0.524772674,97.59354003,99.69263073
IL25-S404,Target,-0.089528087,11.11104845,-0.772018545,-0.013734662,0.596743344,0.137037049,1.053733517,0.656030704,3.604645121,0.953158457,0.2102877,0.528171845,0.369229773,-1.545808986,84.58306806,78.39983211
IL25-S405,Target,-0.092481655,11.84952792,4.457387256,-0.240996551,1.467904856,0.920263968,0.652511811,-0.066831698,-3.966788802,1.870707063,-0.485794715,-1.285526484,-0.8856606,-1.339888227,94.86891057,89.50935766
IL25-S407,Target,-0.0010307,11.58556982,-0.664617313,-0.172275353,2.590758914,0.58097871,0.948780272,0.629612547,3.651643935,1.952956922,0.18484826,0.539430171,0.362139215,-1.438278513,84.07181902,78.31870497
IL25-S408,Target,0.292144818,10.03993927,-1.640551363,-0.188770255,-0.126702387,-0.04797737,0.817741231,0.805953903,3.907861176,0.725844694,0.354656673,0.600805703,0.477731188,-1.065925009,79.30099815,75.03729811
IL25-S409,Target,-0.00445682,9.862575862,5.391670267,0.129815369,2.571014386,0.691795689,0.570003266,0.896410238,-1.483976444,2.391685219,0.441761859,-0.690781463,-0.124509802,-2.476315906,66.73540313,56.83013951
IL25-S41,Target,0.418341672,9.477245748,-0.687479176,0.966506572,2.200767311,0.484571079,-0.087748622,0.798586643,0.434910512,1.256902562,0.347562349,-0.231121893,0.058220228,0.284329112,65.58043281,66.71774926
IL25-S410,Target,0.115112194,8.770874107,2.807955909,-0.225788853,1.612586054,0.744729939,0.318158749,-0.250079758,-3.397101663,1.526687612,-0.662253958,-1.149060839,-0.905657398,-0.30422475,71.63762466,70.42072566
IL25-S411,Target,0.398061744,6.945121059,2.409904715,0.217561762,1.283420233,0.500346155,0.232954497,0.24545439,-5.177399536,0.935351164,-0.185077934,-1.575522103,-0.880300018,-0.084786345,53.75624232,53.41709694
IL25-S412,Target,0.029877858,13.09073898,4.524993643,0.498336699,0.639993847,0.774964818,0.522610102,0.09366811,-2.297733887,1.750166485,-0.331240966,-0.885712903,-0.608476934,-1.528528781,104.8289834,98.71486827
IL25-S413,Target,-0.321250362,-1.970114015,0.230954462,0.310524977,1.794801547,1.063446765,-1.158501619,0.478142062,-0.027660006,2.686550993,0.038989324,-0.341928298,-0.151469487,1.608855676,-28.22947831,-21.79405561
IL25-S414,Target,0.23275653,11.95513207,1.063120493,-0.739477296,1.414041022,0.676966596,0.457409521,-0.572550426,-6.269101366,0.993882512,-0.972778008,-1.837033701,-1.404905855,0.726162237,103.473226,106.377875
IL25-S415,Target,0.071017717,3.166479609,2.814511895,0.392447715,1.780531155,0.395175599,0.300978386,0.700609602,-4.839285769,1.264319933,0.253215077,-1.494528677,-0.6206568,-0.627579898,14.73527297,12.22495338
IL25-S416,Target,0.340662987,17.63572609,1.415826631,0.957763566,2.838013916,0.781931625,1.52716449,0.076482252,-8.064508934,1.645279512,-0.347790137,-2.267114415,-1.307452276,-0.906195022,137.0382991,133.413519
IL25-S417,Target,0.118384708,13.07841299,6.528852423,0.270846401,2.430751025,1.132178789,0.607710924,0.521678151,-1.872097099,2.39653564,0.080912526,-0.783753784,-0.351420629,-2.649491161,97.27691407,86.67894943
IL25-S418,Target,-0.071633781,-5.415711194,-2.006158173,0.530217613,2.213168695,-0.4479045,-0.598604575,1.040421472,-0.121037614,0.49452692,0.580437888,-0.364296427,0.108070731,1.349814663,-61.79606935,-56.3968107
IL25-S419,Target,0.02059858,6.177616653,-1.759701508,1.328192166,1.527356657,0.096562507,-0.240031816,0.544447273,-2.522140936,0.407470831,0.102838117,-0.939468465,-0.418315174,1.431466621,38.78424036,44.51010684
IL25-S42,Target,-0.046865254,1.486207924,-1.457194147,0.92204929,0.448724149,0.129641936,0.014745813,0.743861915,-4.100880201,0.775481276,0.294865016,-1.317647394,-0.511391189,1.106430862,1.992263037,6.417986484
IL25-S420,Target,-0.016184149,7.946441431,0.760349019,0.929071149,2.019599165,-0.098083416,0.266794777,0.045183668,-6.772067618,0.226868787,-0.377929198,-1.957516698,-1.167722948,0.794179308,57.12320683,60.29992406
IL25-S421,Target,0.04915875,2.708254201,-3.576195322,0.822232741,1.52559845,-0.28775289,0.052145549,-0.640905964,-3.376504852,0.547982236,-1.038601169,-1.144126978,-1.091364073,2.497385742,21.43884679,31.42838976
IL25-S422,Target,-0.017848161,8.379684618,1.065658927,0.795018965,1.00870789,0.207708106,0.300767616,0.054716674,-5.79212208,0.497049798,-0.368749362,-1.722775749,-1.045762556,0.496296586,63.8758654,65.86105174
IL25-S424,Target,-0.135826984,-3.592116343,-1.251757575,1.131226969,1.94878583,0.379472589,-0.396842376,-1.505060279,0.240616439,0.245163869,-1.870741035,-0.277664045,-1.07420254,2.248205944,-26.8747966,-17.88197283
IL25-S425,Target,-0.023181488,9.218350726,-1.822246515,0.47972257,1.681711631,0.253414557,0.196843546,0.141054021,-5.972210733,0.825981297,-0.285610568,-1.765915066,-1.025762817,1.616953189,69.07388051,75.54169327
IL25-S426,Target,-0.04399641,-0.580018871,-3.879066492,0.284067161,2.371177607,-0.087501923,-0.518990191,0.210268241,-3.052199656,0.328206036,-0.218960537,-1.066441325,-0.642700931,2.805628147,-14.35274026,-3.130227677
IL25-S427,Target,0.005794205,-5.737296313,0.223205545,-0.415018981,-0.203028349,-0.303914327,1.004077667,0.646521451,3.194415749,-0.44829036,0.201130737,0.429903494,0.315517116,-1.764404178,-51.19852626,-58.25614297
IL25-S428,Target,0.063297001,1.876589286,-1.54304072,1.418174508,2.476302183,-0.335571594,-0.166425516,0.725321105,-1.793847234,1.395295349,0.277011089,-0.765009428,-0.243999169,1.049929282,-1.103001636,3.096715491
IL25-S429,Target,-0.108032331,-0.880374893,-2.995617588,0.222219816,1.124511058,-0.376317901,-0.801599007,0.265279395,0.270203628,0.175117026,-0.165987389,-0.270576585,-0.218281987,2.353025832,-13.9794279,-4.567324574
IL25-S43,Target,-0.228262913,0.390217417,0.11000448,0.564684537,1.659619287,1.401926699,-1.094653388,0.679450604,-0.55009737,2.554874122,0.23283996,-0.4670755,-0.11711777,1.526686101,-10.08524479,-3.978500385
IL25-S430,Target,0.057315916,0.1806349,-2.993268389,1.003080466,1.008276627,-0.117889998,-0.303371471,0.722099332,-5.479364026,0.107560208,0.273908674,-1.647856154,-0.68697374,2.268819625,-9.850164008,-0.774885509
IL25-S431,Target,0.123392649,5.269107236,-0.641084939,0.414105863,1.675105507,-0.21130097,0.127074211,-0.586152196,-6.145815701,-0.041924276,-0.985875871,-1.807501249,-1.39668856,1.741750428,43.42103065,50.38803236
IL25-S432,Target,0.057213,2.15664672,-3.679289417,0.299688767,0.641018995,0.215946425,-0.303962732,0.315767161,-4.435774257,0.160231688,-0.117370051,-1.397869555,-0.757619803,2.594535261,12.95796035,23.3361014
IL25-S433,Target,-0.021221079,3.571169328,-1.781048275,0.407695173,1.75604629,0.064035047,-0.0245423,-0.24413456,-6.521651196,0.763286856,-0.656529012,-1.897530723,-1.277029868,2.193314484,25.40463991,34.17789785
IL25-S434,Target,-0.102534998,1.802117329,-3.341515734,0.609941099,1.463963655,-0.206576531,-0.6848791,0.851102435,0.504049168,0.166478227,0.398132581,-0.214560081,0.09178625,1.9484881,1.394592253,9.188544652
IL25-S435,Target,-0.263862959,7.035688677,0.410756642,0.401486074,1.319282661,1.649929162,-1.0102061,0.397338912,0.665952229,1.883107789,-0.0388203,-0.175777029,-0.107298665,1.299860389,48.62619141,53.82563297
IL25-S436,Target,-0.208378761,-10.65358499,-3.179369879,1.096982758,0.567499157,0.551850293,-1.639929416,1.407980281,0.894185194,-0.169154493,0.934379693,-0.121104988,0.406637352,2.754835488,-106.0884057,-95.06906376
IL25-S437,Target,-0.219093766,-1.230030456,-2.087967145,1.421147622,0.733818625,0.935519465,-1.311285722,1.701760393,2.395080613,-0.016052084,1.217276091,0.238426845,0.727851468,1.558723019,-31.7665197,-25.53162763
IL25-S438,Target,-0.253767826,-5.499902175,-2.969067577,0.781015508,1.187140331,0.722876081,-0.998068354,1.272432456,-1.291883295,-0.46552761,0.803853527,-0.64476653,0.079543498,2.240462367,-63.32285691,-54.36100744
IL25-S439,Target,-0.185580099,-5.305328231,-2.956120549,1.058382363,1.197503819,0.560371691,-1.168372655,2.332341088,2.24713173,0.599360382,1.824495572,0.202986445,1.013741009,1.331816635,-70.90899648,-65.58172994
IL25-S44,Target,0.167482342,-18.37238524,-0.068487096,-0.5913835,-1.718737733,-0.490952994,0.090434763,-1.236538148,0.845835775,-1.202882057,-1.612166882,-0.132686844,-0.872426863,0.957531933,-134.6667438,-130.8366161
IL25-S440,Target,-0.034601769,-5.336957514,-3.315198616,1.026607114,0.824133172,0.583231709,-1.340157206,1.772106075,1.849725307,0.042379822,1.285015666,0.107789766,0.696402716,2.063194853,-64.46107118,-56.20829177
IL25-S441,Target,-0.148498158,-1.85013964,-4.07793935,0.926620436,0.598894682,0.589058012,-1.080449208,0.98896642,-0.387315667,-0.114141503,0.530889098,-0.428081975,0.051403562,2.769180347,-28.78634452,-17.70962313
IL25-S442,Target,-0.080341771,-0.799864157,-2.620984475,1.523481752,1.736034304,0.955444785,-1.419880483,1.804723295,3.648151522,0.844337226,1.316424512,0.538593581,0.927509047,1.645747706,-31.34406817,-24.76107735
IL25-S443,Target,-0.099985677,-3.913956336,-3.669987495,0.796843781,1.966104971,0.696599421,-0.861467837,2.254548933,3.580462505,0.123236459,1.749585394,0.522379023,1.135982209,1.034828613,-59.63546693,-55.49615248
IL25-S444,Target,-0.053081739,-4.674125253,-2.964182906,-0.295661954,-0.373502021,-0.446437754,0.045555993,-0.436675108,5.984765391,-1.498298396,-0.841936483,1.098317501,0.128190509,0.822500209,-33.59437004,-30.3043692
IL25-S447,Target,0.084231304,-3.848022283,-4.525238731,-0.120193656,-0.364658762,-0.137851372,-0.127749508,-0.313083961,2.738182246,-1.52663479,-0.722924035,0.320615089,-0.201154473,1.990515236,-27.45667439,-19.49461344
IL25-S448,Target,-0.002780852,-5.103581723,-2.525216581,0.565902522,0.125879001,-0.170987696,-0.643690535,-0.541878939,4.000916949,-0.970183609,-0.943242812,0.623096738,-0.160073037,1.913021526,-39.84013007,-32.18804396
IL25-S449,Target,-0.131371448,0.377769704,-2.264777599,-0.113226922,-0.094963899,-0.271439464,-0.132732214,-0.68913195,2.919082231,-1.041065855,-1.08504052,0.363948756,-0.360545882,1.398838464,8.652021165,14.24737502
IL25-S45,Target,0.135355104,-17.3576491,-1.702552877,-1.059798184,-1.483475303,-0.467901219,-0.012900374,-1.189756349,2.75305308,-0.877959652,-1.567118215,0.324177321,-0.621470447,1.360809192,-126.1657847,-120.7225479
IL25-S450,Target,0.099974763,-8.966308005,-2.321107883,-0.11037764,-0.800779832,-0.534192104,-0.076261456,-0.349351957,3.52796257,-2.092543454,-0.757848406,0.509802932,-0.124022737,1.060068672,-68.33375619,-64.0934815
IL25-S452,Target,-0.066176148,-1.06943758,-0.51749354,-0.357223578,-0.747656847,-0.278474616,0.194284063,-0.198336555,3.351934851,-1.953046163,-0.612427693,0.467636391,-0.072395651,0.015398783,-4.497506428,-4.435911297
IL25-S453,Target,-0.216419328,0.026825877,-0.619826786,-0.284170648,-1.120280677,-0.381110338,0.125844277,-0.208930953,2.5587333,-2.397739934,-0.622629599,0.27762901,-0.172500294,0.260826757,4.631228451,5.674535479
IL25-S454,Target,0.018463392,-5.394956023,-2.73139144,0.012600734,-0.675077677,-0.358199884,-0.386603955,-0.394956922,3.183794036,-1.771966212,-0.801763837,0.427359117,-0.18720236,1.683345799,-39.51035151,-32.77696832
IL25-S455,Target,-0.210252046,2.160537356,1.205096458,-0.376501637,-0.276855201,0.36589884,-0.320359809,-0.2538099,4.227670842,-0.719508794,-0.665845908,0.677414475,0.005784283,-0.011498916,20.6214265,20.57543083
